;wheat_mass;Longitude;Latitude;wheat_mass_categorical
1444;7337.5;5.587631300425832;48.77779534838119;7000-8000
1445;7024.9;5.587640653374938;48.77778479945689;7000-8000
1446;7127.3;5.58765018618845;48.777774487584914;7000-8000
1447;7107.5;5.5876597190019615;48.77776429423813;7000-8000
1448;6855.5;5.587669431679878;48.77775398236195;< 7000
1449;7326.3;5.58767896449339;48.77774367048365;7000-8000
1450;6920.4;5.587688497306901;48.77773335860324;< 7000
1451;7216.2;5.587698209984819;48.77772328377551;7000-8000
1452;7376.5;5.587707562933924;48.77771285336348;7000-8000
1453;7124.9;5.587716915883031;48.777702541476735;7000-8000
1454;7075.3;5.587725909103324;48.77769222958786;7000-8000
1455;7866.0;5.587735082188025;48.77768191769688;7000-8000
1456;7832.5;5.587744794865941;48.777671605803775;7000-8000
1457;7197.7;5.587753967950642;48.77766129390856;7000-8000
1458;6970.9;5.5877635007641535;48.77765098201122;< 7000
1459;6707.2;5.5877730335776645;48.77764078863936;< 7000
1460;7007.2;5.587783105984394;48.777630832320654;7000-8000
1461;6866.0;5.587792638797906;48.777620638944704;< 7000
1462;6844.4;5.5878025313402295;48.777610682622;< 7000
1463;6153.7;5.587812064153741;48.77760048924195;< 7000
1464;6264.6;5.5878217768316585;48.77759041438755;< 7000
1465;6351.2;5.5878313096451695;48.77758033953112;< 7000
1466;6731.8;5.587840302865463;48.77756979056163;< 7000
1467;7017.0;5.587849296085757;48.77755936011771;7000-8000
1468;7975.6;5.587858109441647;48.77754892967163;7000-8000
1469;7634.2;5.587867282526345;48.777538380695546;7000-8000
1470;6909.1;5.587876455611045;48.77752795024509;< 7000
1471;6909.4;5.587885808560151;48.77751751979248;< 7000
1472;7519.2;5.587895161509257;48.77750720786561;7000-8000
1473;7310.7;5.587904154729551;48.77749654035283;7000-8000
1474;7410.9;5.587913147949845;48.77748599136573;7000-8000
1475;7095.5;5.5879221411701385;48.77747520532045;7000-8000
1476;7022.7;5.587931134390433;48.77746465632887;7000-8000
1477;7240.4;5.587940307475132;48.77745422586311;7000-8000
1478;7110.3;5.587949660424238;48.77744379539518;7000-8000
1479;6751.8;5.587958833508938;48.777433246397;< 7000
1480;6721.9;5.587968726051261;48.77742293445281;< 7000
1481;6714.9;5.587978079000367;48.77741262250651;< 7000
1482;6300.5;5.587987431949474;48.777402192029925;< 7000
1483;6441.0;5.587997144627391;48.77739176155119;< 7000
1484;7168.1;5.588006677440902;48.77738144959848;7000-8000
1485;6768.1;5.5880162102544135;48.77737101911544;< 7000
1486;6781.6;5.588025743067924;48.77736058863021;< 7000
1487;7081.9;5.58803509601703;48.77735015814282;7000-8000
1488;6827.7;5.58804426910173;48.77733949059666;< 7000
1489;6957.3;5.58805344218643;48.77732882304824;< 7000
1490;7186.7;5.588062615271131;48.777318274025895;7000-8000
1491;7237.6;5.588071608491425;48.77730772500134;7000-8000
1492;6990.2;5.58808096144053;48.77729717597455;< 7000
1493;6740.5;5.588090314389635;48.77728662694556;< 7000
1494;7363.9;5.588099667338741;48.77727607791436;7000-8000
1495;7577.3;5.588108660559035;48.77726552888093;7000-8000
1496;6710.2;5.58811801350814;48.777254979845296;< 7000
1497;7017.5;5.588127726186058;48.77724454933596;7000-8000
1498;6302.5;5.588137438863976;48.77723423735301;< 7000
1499;6212.1;5.588146611948675;48.777223688310805;< 7000
1500;6251.9;5.588155964897782;48.77721325779497;< 7000
1501;6466.7;5.588165497711293;48.777202827276966;< 7000
1502;6417.6;5.588175030524805;48.7771923967568;< 7000
1503;6574.5;5.588184923067128;48.77718208476314;< 7000
1504;6806.0;5.5881942760162335;48.77717165423866;< 7000
1505;7439.7;5.588203269236528;48.777161223712014;7000-8000
1506;6759.0;5.588212082592416;48.7771505561257;< 7000
1507;6983.6;5.58822107581271;48.777140007065896;< 7000
1508;6496.7;5.588229709304192;48.77712945800388;< 7000
1509;6804.7;5.588238882388891;48.77711890893964;< 7000
1510;6725.5;5.588248055473591;48.77710824134434;< 7000
1511;6614.7;5.588257408422697;48.77709781080452;< 7000
1512;6735.5;5.588266941236208;48.777087380262536;< 7000
1513;6988.9;5.588276114320909;48.777076831189454;< 7000
1514;6791.5;5.588284747812391;48.77706604505625;< 7000
1515;7035.8;5.588293381303872;48.77705537744972;7000-8000
1516;6263.5;5.588302014795355;48.77704459131191;< 7000
1517;6065.9;5.588311008015649;48.7770338051718;< 7000
1518;6746.8;5.588320001235943;48.77702325608746;< 7000
1519;6961.2;5.588328994456237;48.77701270700091;< 7000
1520;6427.0;5.588337807812125;48.77700203938304;< 7000
1521;6881.2;5.588346441303608;48.77699149029202;< 7000
1522;6883.1;5.588355254659495;48.7769809411988;< 7000
1523;6853.6;5.588364068015383;48.776970392103344;< 7000
1524;7171.5;5.588373241100082;48.776959961534885;7000-8000
1525;7387.5;5.588382234320377;48.77694953096425;7000-8000
1526;7291.6;5.588390508083047;48.77693886333295;7000-8000
1527;7106.1;5.588398781845718;48.77692819569938;7000-8000
1528;7617.2;5.588407055608388;48.776917409534256;7000-8000
1529;7208.9;5.588415509235465;48.776906623366806;7000-8000
1530;7294.0;5.588424322591353;48.77689607425575;7000-8000
1531;7161.2;5.588434934591299;48.77688623631872;7000-8000
1532;6802.9;5.588444827133623;48.77687604279156;< 7000
1533;6914.6;5.588454719675947;48.77686584926233;< 7000
1534;7064.4;5.58846461221827;48.776855892789925;7000-8000
1535;7445.1;5.588474324896186;48.77684581778608;7000-8000
1536;7347.3;5.588484037574105;48.77683562425072;7000-8000
1537;6661.7;5.588493750252022;48.77682554924281;< 7000
1538;6649.7;5.588503283065534;48.776815237173786;< 7000
1539;6880.3;5.588512276285829;48.77680480657308;< 7000
1540;6488.3;5.588521988963745;48.7767944944998;< 7000
1541;6657.7;5.5885311620484455;48.77678418242441;< 7000
1542;6870.8;5.588540155268738;48.77677363328762;< 7000
1543;6488.6;5.588549148489032;48.77676320267826;< 7000
1544;6492.8;5.588558321573733;48.77675277206676;< 7000
1545;6375.5;5.588567494658433;48.776742341453065;< 7000
1546;6864.8;5.588576487878727;48.77673202936696;< 7000
1547;6269.8;5.588585301234614;48.7767214802192;< 7000
1548;6284.5;5.588594294454909;48.77671093106923;< 7000
1549;6431.8;5.58860382726842;48.7767000263276;< 7000
1550;6168.4;5.588613360081931;48.776689121583615;< 7000
1551;6594.4;5.588622353302226;48.776678098307386;< 7000
1552;6533.3;5.5886315263869255;48.77666707502873;< 7000
1553;6711.6;5.588641239064843;48.77665628880749;< 7000
1554;6037.8;5.588650771878354;48.77664526552406;< 7000
1555;6098.9;5.588660484556272;48.77663447929813;< 7000
1556;6920.0;5.588669837505377;48.77662381159989;< 7000
1557;6863.6;5.588679550183295;48.77661314389938;< 7000
1567;6703.0;5.58860382726842;48.77656051654367;< 7000
1568;7003.7;5.588587279743079;48.77655624945836;7000-8000
1569;7372.4;5.588571451675362;48.77655186384252;7000-8000
1570;7032.4;5.588555263878832;48.77654771528664;7000-8000
1571;7371.2;5.588539435811115;48.77654380379079;7000-8000
1572;6911.0;5.588522888285774;48.77654036641539;< 7000
1573;6795.7;5.588507060218057;48.77653586226796;< 7000
1574;7555.2;5.588491771743557;48.776531002529495;7000-8000
1575;6583.2;5.588476663133464;48.77652543160921;< 7000
1576;6394.2;5.588462094116587;48.77651855685567;< 7000
1577;6275.7;5.588448064692929;48.77651132651041;< 7000
1578;6686.2;5.588433495676052;48.77650445175493;< 7000
1579;6596.3;5.588419106523583;48.77649722140764;< 7000
1580;6740.9;5.588404717371112;48.77649022811992;< 7000
1581;7263.7;5.588390328218642;48.776483471891886;7000-8000
1582;6905.8;5.588376478659388;48.77647600448088;< 7000
1583;6383.3;5.588363168693354;48.77646806294734;< 7000
1584;7032.6;5.588350578184942;48.776459173169485;7000-8000
1585;7321.8;5.58833888699856;48.77645016485966;7000-8000
1586;6414.8;5.588328274998613;48.77644020830481;< 7000
1587;6282.9;5.588318742185101;48.77643001468708;< 7000
1588;6276.9;5.588310108693619;48.77641922841491;< 7000
1595;6224.8;5.588267300965021;48.77634028705572;< 7000
1604;7512.9;5.588180606321386;48.77630460931361;7000-8000
1605;6880.9;5.588159562185899;48.77630437225212;< 7000
1606;7358.3;5.588140676423281;48.77630223869862;7000-8000
1607;7640.0;5.588121251067446;48.77629986808351;7000-8000
1608;7419.9;5.588101286118394;48.77629678628372;7000-8000
1609;6543.4;5.588080421847312;48.77629370448372;< 7000
1610;6494.9;5.588059917305042;48.77629050415277;< 7000
1611;6185.2;5.5880390530339605;48.77628706676003;< 7000
1612;6254.8;5.588018728356096;48.77628279965146;< 7000
1613;6563.2;5.587998763407042;48.77627853254254;< 7000
1614;6056.5;5.58797879845799;48.77627402837163;< 7000
1615;6337.7;5.587959732830967;48.776269761261965;< 7000
1619;6076.9;5.587879333441539;48.776254115190085;< 7000
1620;6561.6;5.587859008763675;48.77625020367135;< 7000
1621;6618.6;5.587838504221405;48.77624629215232;< 7000
1622;6863.3;5.58781817954354;48.77624261769477;< 7000
1623;6670.4;5.587797135408053;48.77623918029875;< 7000
1624;7187.2;5.587776630865782;48.77623550584067;7000-8000
1625;7002.1;5.587755766594701;48.77623254256783;7000-8000
1626;7251.8;5.58773526205243;48.77622946076389;7000-8000
1627;6942.1;5.58771475751016;48.77622637895977;< 7000
1628;7508.0;5.587694252967889;48.776223297155454;7000-8000
1629;7073.7;5.587673568561214;48.776219978289056;7000-8000
1630;6934.5;5.58765234456132;48.77621654089149;< 7000
1631;7093.6;5.587631120561426;48.77621322202465;7000-8000
1632;6966.1;5.587609716697127;48.77620966609565;< 7000
1633;7418.7;5.587588852426045;48.776205991635415;7000-8000
1634;6411.6;5.587567808290557;48.77620243570591;< 7000
1635;6822.5;5.58754676415507;48.77619864271414;< 7000
1636;6884.8;5.587525720019581;48.77619508678411;< 7000
1637;7007.2;5.587504675884094;48.77619129379178;7000-8000
1638;7480.3;5.587483811613012;48.77618714520611;7000-8000
1639;7018.7;5.587462767477523;48.77618311515113;7000-8000
1640;6498.6;5.587441903206442;48.77617908509582;< 7000
1641;6252.4;5.58742103893536;48.77617505504019;< 7000
1642;6082.1;5.587399994799871;48.77617090645317;< 7000
1645;6302.1;5.587338121444249;48.77615774950352;< 7000
1646;6028.8;5.587317077308763;48.77615395650839;< 7000
1649;6853.7;5.58725430463111;48.776142340459;< 7000
1650;6843.0;5.587232720902405;48.77613878452497;< 7000
1651;6941.1;5.587211496902511;48.77613534712184;< 7000
1652;7478.4;5.587190632631429;48.77613226531194;7000-8000
1653;6720.9;5.587169048902724;48.77612953909533;< 7000
1654;6691.3;5.587147645038424;48.776126457285066;< 7000
1656;6194.7;5.587102139343736;48.77611958247688;< 7000
1657;6353.0;5.587079296564189;48.77611555241648;< 7000
1658;6282.1;5.587056993377861;48.77611187794936;< 7000
1659;6137.6;5.587034510327126;48.77610808495076;< 7000
1664;6401.6;5.5869217353446405;48.776089831140965;< 7000
1665;6059.8;5.586899072429499;48.77608568254691;< 7000
1666;6117.8;5.586876229649953;48.77608224514015;< 7000
1667;6203.6;5.586853386870406;48.77607880773314;< 7000
1668;6038.1;5.586830723955265;48.776075251794616;< 7000
1669;6792.6;5.58680824090453;48.77607134026195;< 7000
1670;7045.2;5.586785937718201;48.77606766579159;7000-8000
1671;6865.7;5.586763454667466;48.77606387278965;< 7000
1673;6361.0;5.586719567752431;48.77605522000289;< 7000
1683;8522.2;5.5865749567701055;48.77607643710749;8000-9000
1684;7375.2;5.586566683007435;48.77608722345331;7000-8000
1685;7455.2;5.586557330058329;48.77609789126559;7000-8000
1686;7722.0;5.586547077787194;48.77610808495076;7000-8000
1687;7623.8;5.586536285922841;48.77611851569623;7000-8000
1688;7941.4;5.58652495446527;48.776129302033006;7000-8000
1689;7966.5;5.586514162600918;48.776139969836336;7000-8000
1690;8445.4;5.586502651278941;48.77615028204407;8000-9000
1691;8574.2;5.586491679550183;48.77616071278077;8000-9000
1692;7924.8;5.5864807078214245;48.77617185470167;7000-8000
1693;7748.4;5.58646955622826;48.77618347074423;7000-8000
1694;7744.6;5.58645822477069;48.77619556090812;7000-8000
1695;8058.5;5.586447253041932;48.77620682135227;8000-9000
1696;7342.2;5.586436101448767;48.77621855591769;7000-8000
1697;7719.9;5.586424769991197;48.77623017194944;7000-8000
1698;7765.0;5.586413798262438;48.77624166944761;7000-8000
1699;7734.1;5.586402826533679;48.77625328547401;7000-8000
1700;7297.5;5.586391315211703;48.77626466443605;7000-8000
1701;7841.4;5.586380343482944;48.776276398987946;7000-8000
1702;7827.1;5.586369012025373;48.77628801500632;7000-8000
1703;7722.5;5.5863578604322095;48.77629939396049;7000-8000
1704;8127.4;5.586345989381422;48.77631077291207;8000-9000
1705;7728.0;5.586334478059445;48.77632215186108;7000-8000
1706;7620.7;5.586322427144252;48.77633329374614;7000-8000
1707;7947.8;5.586310376229057;48.77634455415939;7000-8000
1708;7667.5;5.586298145449457;48.77635569603948;7000-8000
1709;7954.3;5.586286094534263;48.77636683791711;7000-8000
1710;7776.2;5.586274043619071;48.77637797979226;7000-8000
1711;8192.8;5.586261992703876;48.776389240195485;8000-9000
1712;8123.6;5.5862506612463045;48.77640073765723;8000-9000
1713;8178.0;5.586239689517546;48.776412235116325;8000-9000
1714;7662.6;5.586228358059976;48.77642373257281;7000-8000
1715;8034.1;5.586217386331217;48.77643534855709;8000-9000
1716;8023.0;5.586206054873648;48.77644696453866;8000-9000
1717;7992.0;5.586194903280483;48.77645846198719;7000-8000
1718;8400.2;5.586183751687318;48.77646995943307;8000-9000
1719;7883.7;5.586172600094154;48.77648157540665;7000-8000
1720;8723.2;5.586161268636583;48.776493072847245;8000-9000
1721;7629.4;5.586150117043419;48.7765045702852;7000-8000
1722;8841.2;5.586138425857037;48.77651594919028;8000-9000
1723;7959.3;5.586127094399466;48.77652756515322;7000-8000
1724;7956.2;5.586115942806302;48.77653918111348;7000-8000
1725;8112.8;5.586105150941949;48.776550915601206;8000-9000
1726;8140.5;5.586094179213191;48.7765626500862;8000-9000
1727;8154.8;5.586083027620027;48.77657414750821;8000-9000
1728;8057.1;5.586071876026862;48.77658576345768;8000-9000
1729;8649.3;5.586060724433696;48.776597379404464;8000-9000
1730;7919.8;5.586049752704938;48.77660899534857;7000-8000
1731;8229.4;5.586038601111774;48.77662061128998;8000-9000
1732;8243.3;5.586027269654204;48.776632227228696;8000-9000
1733;8441.2;5.586016297925445;48.77664384316473;8000-9000
1734;8577.6;5.586004966467875;48.77665534056816;8000-9000
1735;7671.4;5.585993635010305;48.77666671943906;7000-8000
1736;8379.0;5.585982843145952;48.77667821683725;8000-9000
1737;8088.2;5.585971691552787;48.77668983276264;8000-9000
1738;7685.7;5.585960719824028;48.77670144868535;7000-8000
1739;8047.0;5.585949568230864;48.77671306460537;8000-9000
1740;8174.9;5.585938236773293;48.77672456199293;8000-9000
1741;8045.1;5.585926725451317;48.77673605937788;8000-9000
1742;6944.2;5.585915214129341;48.77674743823048;< 7000
1743;7760.3;5.585904062536177;48.77675905413986;7000-8000
1744;7806.1;5.585892731078606;48.77677043298724;7000-8000
1745;7844.8;5.585881399621036;48.7767820488913;7000-8000
1746;7708.8;5.585870607756684;48.77679366479267;7000-8000
1747;7911.4;5.58585981589233;48.77680528069134;7000-8000
1748;7529.1;5.585849203892384;48.7768171336464;7000-8000
1749;7782.9;5.585838591892437;48.77682886806917;7000-8000
1750;7436.1;5.585827800028084;48.77684060248918;7000-8000
1751;7544.8;5.585817547756949;48.7768524554359;7000-8000
1752;7495.5;5.585807115621408;48.77686430837983;7000-8000
1753;7676.8;5.585796863350273;48.77687627985036;7000-8000
1754;7683.6;5.585786611079137;48.77688813278865;7000-8000
1755;7570.6;5.585776538672408;48.77689951160679;7000-8000
1756;7652.6;5.585766286401273;48.77691136453961;7000-8000
1757;7379.5;5.585756213994544;48.7769233359989;7000-8000
1758;7113.9;5.585746321452221;48.77693530745535;7000-8000
1759;6968.8;5.585736069181086;48.776947278908935;< 7000
1760;6881.2;5.585725457181139;48.77695901330127;< 7000
1761;7609.1;5.585715025045598;48.77697086622004;7000-8000
1762;6901.9;5.585704592910057;48.77698283766515;< 7000
1763;7229.2;5.585694700367734;48.77699480910741;7000-8000
1764;7625.0;5.585684448096598;48.7770068990759;7000-8000
1765;7651.6;5.585674555554275;48.77701898904148;7000-8000
1766;8013.5;5.585664663011952;48.77703119753318;8000-9000
1767;7502.0;5.58565513019844;48.77704340602191;7000-8000
1768;7851.5;5.5856455973849295;48.77705525892075;7000-8000
1769;7560.7;5.585636244435823;48.77706723034573;7000-8000
1770;7464.8;5.585626531757906;48.77707955735462;7000-8000
1771;8083.7;5.585617358673206;48.777091173187145;8000-9000
1772;8247.3;5.585607645995287;48.777103263132425;8000-9000
1773;7871.1;5.585598113181776;48.77711547160363;7000-8000
1774;7844.1;5.58558876023267;48.77712768007186;7000-8000
1775;8113.7;5.585579227419159;48.77713977000835;8000-9000
1776;7782.1;5.585569694605647;48.77715185994192;7000-8000
1777;7907.4;5.585559802063325;48.7771639498726;7000-8000
1778;7363.3;5.585550089385407;48.77717615832904;7000-8000
1779;7256.5;5.585540376707489;48.77718836678252;7000-8000
1780;7611.7;5.585530484165166;48.77720045670439;7000-8000
1781;7067.1;5.585520591622843;48.77721266515196;7000-8000
1782;7524.8;5.585511058809331;48.77722499212513;7000-8000
1783;7260.7;5.585501705860226;48.77723720056672;7000-8000
1784;7337.6;5.585492173046713;48.77724940900535;7000-8000
1785;7724.3;5.585482820097609;48.77726161744101;7000-8000
1786;7541.2;5.5854736470129085;48.777273825873706;7000-8000
1787;7943.1;5.585464653792615;48.777286152831856;7000-8000
1788;8148.1;5.585455120979103;48.77729836125858;8000-9000
1789;7363.3;5.585445408301186;48.777310569682335;7000-8000
1790;7411.2;5.585435875487673;48.77732254104644;7000-8000
1791;7479.6;5.585426342674163;48.777334630936;7000-8000
1792;7880.3;5.585416989725056;48.77734600965292;7000-8000
1793;7920.4;5.585407456911546;48.77735703278248;7000-8000
