;Région;Occupé;Larg.;Durée;Distance;Humidité;Mass_Yield;Flux_Blé_d;Productivi;Util._carb;Vites.;Direction;Header_Off;Rdmt_masse;Rdmt_humid;Rdmt_sec;Flux;Flux2;Altitude;Datage;Flux3;Flux4;Flux5;Flux6;Flux7;Flux8;Flux9;Flux:;"Flux;";Flux<;Flux=;Flux>;Longitude;Latitude
2725;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.4;7481.0;9.7;4.0;65.3;5.4;328.9;-0.1;7499.5;7499.5;6566.6;34992.0;30639.0;265.28;1627047344.0;;;;;;;;;;;;;5.587019581581437;48.77784761886104
2726;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;8086.0;10.5;4.0;64.1;5.3;329.4;-0.1;8060.7;8060.7;7053.1;37728.0;33012.0;265.17;1627047345.0;;;;;;;;;;;;;5.587009329310304;48.77785899746168
2727;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7790.0;10.1;4.0;68.2;5.3;329.0;-0.1;7783.9;7783.9;6813.3;36504.0;31952.0;265.06;1627047346.0;;;;;;;;;;;;;5.5869990770391675;48.777870376059745
2728;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7410.0;9.6;4.0;66.9;5.3;329.1;-0.1;7404.1;7404.1;6481.6;34668.0;30348.4;264.95;1627047347.0;;;;;;;;;;;;;5.586988644903626;48.77788163612821
2729;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7976.0;10.4;4.0;67.1;5.2;329.9;-0.1;8005.9;8005.9;7009.2;37476.0;32810.2;264.85;1627047348.0;;;;;;;;;;;;;5.586978572496897;48.777893133248135
2730;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7761.0;10.1;4.0;68.5;5.3;328.8;-0.1;7750.6;7750.6;6785.6;36252.0;31738.6;264.77;1627047349.0;;;;;;;;;;;;;5.586968320225762;48.777904393311495
2731;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.5;7756.0;10.1;4.0;68.1;5.3;330.2;-0.1;7782.5;7782.5;6811.3;36252.0;31727.8;264.65;1627047350.0;;;;;;;;;;;;;5.586958427683439;48.77791577189927
2732;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7404.0;9.6;4.0;67.8;5.3;329.4;-0.1;7392.3;7392.3;6470.5;34632.0;30313.4;264.57;1627047351.0;;;;;;;;;;;;;5.586948175412304;48.777927269011386
2733;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7878.0;10.2;4.0;68.1;5.3;329.0;-0.1;7872.8;7872.8;6889.5;36828.0;32228.2;264.47;1627047352.0;;;;;;;;;;;;;5.586937743276763;48.77793852906708
2734;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.5;7878.0;10.2;4.0;67.0;5.4;327.1;-0.1;7873.5;7873.5;6886.2;36720.0;32115.3;264.36;1627047353.0;;;;;;;;;;;;;5.58692695141241;48.77794955206654
2735;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.5;8124.0;10.6;4.0;67.6;5.3;329.1;-0.1;8118.5;8118.5;7102.1;38268.0;33476.8;264.25;1627047354.0;;;;;;;;;;;;;5.586916519276869;48.777961049170905
2736;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;7873.0;10.2;4.0;66.7;5.3;329.6;-0.1;7867.4;7867.4;6883.9;36792.0;32193.0;264.14;1627047355.0;;;;;;;;;;;;;5.58690644687014;48.777972427745844
2737;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.5;7626.0;9.9;4.0;68.3;5.3;329.9;-0.1;7618.5;7618.5;6668.5;35532.0;31101.2;264.02;1627047356.0;;;;;;;;;;;;;5.586896374463411;48.7779838063182
2738;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.5;7231.0;9.5;4.0;67.3;5.3;328.7;-0.1;7277.1;7277.1;6370.4;34200.0;29938.7;263.93;1627047357.0;;;;;;;;;;;;;5.58688594232787;48.777995066361214
2739;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;8124.0;10.6;4.0;68.0;5.3;329.2;-0.1;8124.3;8124.3;7111.2;38088.0;33338.4;263.85;1627047358.0;;;;;;;;;;;;;5.5868756900567345;48.77800644492844
2740;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.5;8178.0;10.6;4.0;66.0;5.3;329.3;-0.1;8170.8;8170.8;7150.2;38124.0;33362.3;263.74;1627047359.0;;;;;;;;;;;;;5.5868654377856;48.77801782349308
2741;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.6;8149.0;10.5;4.0;67.4;5.3;329.6;-0.1;8154.6;8154.6;7131.2;37980.0;33213.5;263.63;1627047360.0;;;;;;;;;;;;;5.586855365378871;48.77802920205515
2742;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.6;8289.0;10.8;4.0;67.7;5.3;329.4;-0.1;8284.0;8284.0;7243.6;38916.0;34028.2;263.54;1627047361.0;;;;;;;;;;;;;5.586845113107735;48.77804058061463
2743;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.6;7802.0;10.0;4.0;69.9;5.2;329.0;-0.1;7796.1;7796.1;6813.8;36108.0;31558.4;263.44;1627047362.0;;;;;;;;;;;;;5.586834860836601;48.77805184064491
2744;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.6;8208.0;10.8;4.0;69.6;5.3;328.1;-0.1;8206.2;8206.2;7171.4;38700.0;33819.9;263.34;1627047363.0;;;;;;;;;;;;;5.586824248836653;48.77806310067267
2745;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.6;8208.0;11.0;4.0;67.9;5.2;329.5;-0.1;8440.1;8440.1;7374.1;39564.0;34567.1;263.25;1627047364.0;;;;;;;;;;;;;5.5868139965655175;48.778074479224465
2746;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.6;8036.0;10.4;4.0;68.8;5.3;329.1;-0.1;8033.4;8033.4;7018.8;37620.0;32868.6;263.15;1627047365.0;;;;;;;;;;;;;5.586803744294383;48.77808585777369
2747;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.7;8257.0;10.8;4.0;67.9;5.4;329.3;-0.1;8255.2;8255.2;7208.5;39024.0;34075.8;263.04;1627047366.0;;;;;;;;;;;;;5.586793492023248;48.77809735484685
2748;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;8120.0;10.5;4.0;69.0;5.2;329.0;-0.1;8123.3;8123.3;7092.5;37872.0;33066.0;262.96;1627047367.0;;;;;;;;;;;;;5.586783059887707;48.778108614864394
2749;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;8596.0;11.1;4.0;69.5;5.2;329.1;-0.1;8588.7;8588.7;7498.8;39816.0;34763.3;262.88;1627047368.0;;;;;;;;;;;;;5.586772987480978;48.778119874879415
2750;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.7;8305.0;10.8;4.0;70.1;5.4;329.1;-0.1;8302.9;8302.9;7249.3;38808.0;33883.3;262.77;1627047369.0;;;;;;;;;;;;;5.5867625553454365;48.778131134891915
2751;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.7;8325.0;10.9;4.0;68.4;5.3;329.4;-0.1;8323.1;8323.1;7266.1;39096.0;34130.8;262.68;1627047370.0;;;;;;;;;;;;;5.586752303074301;48.7781425134283
2752;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;8503.0;11.0;4.0;69.8;5.3;328.8;-0.1;8496.7;8496.7;7415.9;39636.0;34594.3;262.57;1627047371.0;;;;;;;;;;;;;5.586742050803166;48.7781538919621
2753;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.7;8062.0;10.5;4.0;71.8;5.3;329.7;-0.1;8067.3;8067.3;7041.2;37692.0;32897.6;262.45;1627047372.0;;;;;;;;;;;;;5.586731978396437;48.77816527049332
2754;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.7;8062.0;10.3;4.0;72.1;5.3;328.9;-0.1;7945.1;7945.1;6934.5;37260.0;32520.5;262.36;1627047373.0;;;;;;;;;;;;;5.586721546260897;48.77817653049563
2755;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.7;8163.0;10.6;4.0;70.5;5.2;329.4;-0.1;8173.3;8173.3;7134.5;38196.0;33341.3;262.27;1627047374.0;;;;;;;;;;;;;5.586711293989762;48.77818790902171
2756;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;7842.0;10.2;4.0;69.0;5.3;329.5;-0.1;7849.2;7849.2;6850.8;36540.0;31892.1;262.17;1627047375.0;;;;;;;;;;;;;5.5867012215830325;48.77819928754523
2757;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;7626.0;9.8;4.0;70.0;5.3;328.8;-0.1;7628.6;7628.6;6655.9;35316.0;30813.2;262.08;1627047376.0;;;;;;;;;;;;;5.586690969311897;48.77821042901366
2758;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;8080.0;10.4;4.0;69.6;5.2;329.1;-0.1;8085.7;8085.7;7057.2;37548.0;32771.9;262.02;1627047377.0;;;;;;;;;;;;;5.586680717040762;48.778221689005846
2759;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.7;7426.0;9.7;4.0;69.7;5.4;328.3;-0.1;7435.2;7435.2;6488.7;34812.0;30380.4;261.92;1627047378.0;;;;;;;;;;;;;5.586670105040815;48.77823294899551
2760;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.7;8917.0;11.7;4.0;71.3;5.4;329.1;-0.1;8922.3;8922.3;7786.5;42192.0;36821.0;261.81;1627047379.0;;;;;;;;;;;;;5.58665985276968;48.77824444603497
2761;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;8174.0;10.6;4.0;70.2;5.3;329.6;-0.1;8171.2;8171.2;7131.8;38052.0;33211.8;261.72;1627047380.0;;;;;;;;;;;;;5.586649780362951;48.77825570601952
2762;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.7;7496.0;9.7;4.0;70.4;5.3;329.3;-0.1;7498.6;7498.6;6544.8;34848.0;30415.3;261.63;1627047381.0;;;;;;;;;;;;;5.5866395280918155;48.77826696600155
2763;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.7;8007.0;10.5;4.0;69.1;5.5;330.0;-0.1;8009.3;8009.3;6992.9;37836.0;33034.6;261.53;1627047382.0;;;;;;;;;;;;;5.586629455685086;48.77827858155931
2764;Boulinsard - 23/07/2021;T;8.69;1.0;1.47;12.7;8007.0;10.1;4.0;70.5;5.2;328.5;-0.1;7898.3;7898.3;6892.0;36288.0;31664.9;261.44;1627047383.0;;;;;;;;;;;;;5.586619023549545;48.778289841536214
2765;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;8329.0;10.7;4.0;70.2;5.3;328.9;-0.1;8308.9;8308.9;7246.2;38664.0;33718.9;261.33;1627047384.0;;;;;;;;;;;;;5.586608591414004;48.77830110151058
2766;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.8;7332.0;9.6;4.0;69.4;5.3;329.0;-0.1;7318.3;7318.3;6382.3;34596.0;30171.2;261.24;1627047385.0;;;;;;;;;;;;;5.586598339142869;48.77831248000843
2767;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;7476.0;9.6;4.0;72.5;5.2;329.5;-0.1;7458.3;7458.3;6502.2;34560.0;30129.4;261.15;1627047386.0;;;;;;;;;;;;;5.586588086871735;48.778323858503704
2768;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;8016.0;10.3;4.0;70.9;5.3;328.3;-0.1;7993.8;7993.8;6970.6;37188.0;32427.9;261.05;1627047387.0;;;;;;;;;;;;;5.586577654736193;48.778334999944484
2769;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.8;7585.0;9.9;4.0;70.8;5.3;329.6;-0.1;7568.6;7568.6;6602.1;35604.0;31057.4;260.98;1627047388.0;;;;;;;;;;;;;5.586567402465058;48.77834637843466
2770;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;7191.0;9.3;4.0;67.9;5.3;328.6;-0.1;7175.5;7175.5;6259.2;33660.0;29361.6;260.89;1627047389.0;;;;;;;;;;;;;5.586556970329517;48.77835775692224
2771;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;8120.0;10.5;4.0;69.4;5.3;329.9;-0.1;8096.0;8096.0;7061.3;37836.0;33000.6;260.79;1627047390.0;;;;;;;;;;;;;5.586546897922788;48.77836913540725
2772;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.8;7004.0;9.1;4.0;70.5;5.4;329.7;-0.1;6987.8;6987.8;6093.4;32904.0;28692.3;260.7;1627047391.0;;;;;;;;;;;;;5.586536825516059;48.77838063241553
2773;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;7696.0;10.0;4.0;69.1;5.3;329.2;-0.1;7682.6;7682.6;6697.7;35892.0;31290.6;260.61;1627047392.0;;;;;;;;;;;;;5.586526573244924;48.77839189236953
2774;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;7553.0;9.8;4.0;70.3;5.3;328.4;-0.1;7541.1;7541.1;6575.1;35136.0;30635.1;260.52;1627047393.0;;;;;;;;;;;;;5.586515961244976;48.77840315232101
2775;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;7966.0;10.3;4.0;70.1;5.4;330.3;-0.1;7955.5;7955.5;6935.6;37152.0;32389.1;260.43;1627047394.0;;;;;;;;;;;;;5.586506068702652;48.7784146493215
2776;Boulinsard - 23/07/2021;T;8.85;1.0;1.49;12.8;7826.0;10.3;4.0;68.8;5.4;328.0;-0.1;7812.2;7812.2;6810.7;37080.0;32326.3;260.33;1627047395.0;;;;;;;;;;;;;5.586495276838301;48.77842590926787
2777;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;7180.0;9.2;4.0;70.9;5.2;329.3;-0.1;7169.0;7169.0;6252.1;33264.0;29009.5;260.24;1627047396.0;;;;;;;;;;;;;5.586485204431572;48.778437287737425
2778;Boulinsard - 23/07/2021;T;8.85;1.0;1.48;12.8;7576.0;9.9;4.0;70.8;5.4;329.2;-0.1;7565.0;7565.0;6600.5;35568.0;31033.1;260.16;1627047397.0;;;;;;;;;;;;;5.586474952160437;48.778448666204405
2779;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;7576.0;9.3;4.0;69.6;5.3;328.5;-0.1;7187.4;7187.4;6271.0;33624.0;29336.9;260.05;1627047398.0;;;;;;;;;;;;;5.586464340160489;48.778459926143164
2780;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;6859.0;8.9;4.0;69.9;5.2;328.5;-0.1;6851.6;6851.6;5975.2;32112.0;28004.9;259.97;1627047399.0;;;;;;;;;;;;;5.586453908024949;48.77847118607937
2781;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;7100.0;9.1;4.0;68.6;5.3;330.4;-0.1;7089.5;7089.5;6182.8;32832.0;28632.8;259.86;1627047400.0;;;;;;;;;;;;;5.586444195347031;48.77848256453868
2782;Boulinsard - 23/07/2021;T;8.85;1.0;1.4;12.8;7894.0;9.7;4.0;69.7;4.9;330.0;-0.1;7871.9;7871.9;6863.5;35064.0;30572.3;259.81;1627047401.0;;;;;;;;;;;;;5.58643466253352;48.778493468893075
2783;Boulinsard - 23/07/2021;T;8.85;1.0;1.31;12.8;7694.5;9.3;4.0;72.4;4.8;329.0;-0.1;8043.0;8043.0;7012.7;33588.0;29285.4;259.71;1627047402.0;;;;;;;;;;;;;5.5864254894488194;48.778503543566245
2784;Boulinsard - 23/07/2021;T;8.85;1.0;1.44;12.8;7330.0;9.4;4.0;70.3;5.3;328.1;-0.1;7397.4;7397.4;6449.8;33948.0;29599.3;259.62;1627047403.0;;;;;;;;;;;;;5.586415057313278;48.77851444791609
2785;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;7399.5;9.5;4.0;66.8;5.2;329.8;-0.1;7382.9;7382.9;6437.2;34128.0;29756.2;259.55;1627047404.0;;;;;;;;;;;;;5.586404984906549;48.77852582636557
2786;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;7308.0;9.5;4.0;67.0;5.2;329.2;-0.1;7396.0;7396.0;6448.5;34092.0;29724.8;259.47;1627047405.0;;;;;;;;;;;;;5.58639491249982;48.77853696776154
2787;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;7551.0;9.5;4.0;68.1;5.2;328.7;-0.1;7349.3;7349.3;6407.8;34308.0;29913.1;259.41;1627047406.0;;;;;;;;;;;;;5.586384480364279;48.778548227680474
2788;Boulinsard - 23/07/2021;T;8.85;1.0;1.43;12.8;6965.0;8.9;4.0;68.1;5.1;329.6;-0.1;7085.5;7085.5;6177.8;32220.0;28092.6;259.32;1627047407.0;;;;;;;;;;;;;5.586374767686362;48.77855925054603
2789;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;7463.0;9.7;4.0;69.2;5.4;328.1;-0.1;7505.7;7505.7;6544.2;34776.0;30321.2;259.2;1627047408.0;;;;;;;;;;;;;5.586364155686415;48.77857039193458
2790;Boulinsard - 23/07/2021;T;8.85;1.0;1.46;12.8;7667.0;9.7;4.0;67.0;5.4;330.2;-0.1;7459.7;7459.7;6504.1;34776.0;30321.2;259.1;1627047409.0;;;;;;;;;;;;;5.586354263144091;48.77858177037139
2791;Boulinsard - 23/07/2021;T;8.85;1.0;1.43;12.8;4814.0;6.2;4.0;67.7;5.2;328.6;-0.1;4953.0;4953.0;4318.5;22500.0;19617.7;258.99;1627047410.0;;;;;;;;;;;;;5.586344190737362;48.778592793229585
2792;Boulinsard - 23/07/2021;T;8.85;1.0;1.47;12.8;3334.0;4.3;4.0;69.3;5.1;329.2;-0.1;3277.5;3277.5;2857.6;15336.0;13371.5;258.92;1627047411.0;;;;;;;;;;;;;5.586333758601822;48.778604053136
2793;Boulinsard - 23/07/2021;T;8.85;1.0;1.45;12.8;2121.0;2.7;4.0;72.2;5.2;330.6;-0.1;2104.3;2104.3;1834.7;9684.0;8443.5;258.85;1627047412.0;;;;;;;;;;;;;5.58632422578831;48.77861543156518
2794;Boulinsard - 23/07/2021;T;9.0;1.0;1.43;12.8;2121.0;1.2;4.0;69.3;5.1;328.6;0.0;968.7;968.7;844.6;4500.0;3923.5;258.8;1627047413.0;;;;;;;;;;;;;5.586313973517174;48.77862645441598
2795;Boulinsard - 23/07/2021;T;9.15;1.0;1.45;12.8;663.0;0.8;4.0;71.7;5.3;328.9;0.0;642.2;642.2;559.9;3060.0;2668.0;258.73;1627047414.0;;;;;;;;;;;;;5.586303721246039;48.778637595789604
2796;Boulinsard - 23/07/2021;T;9.0;1.0;1.45;12.8;663.0;0.0;4.0;69.0;5.2;329.6;0.0;0.0;0.0;0.0;0.0;0.0;258.65;1627047415.0;;;;;;;;;;;;;5.586293828703717;48.778648737160765
2797;Boulinsard - 23/07/2021;T;8.69;1.0;1.45;13.2;0.0;8.8;4.0;61.6;5.2;149.7;0.3;7023.3;7023.3;6094.2;31788.0;27582.4;258.31;1627047443.0;;;;;;;;;;;;;5.586198860297412;48.77860109000298
2798;Boulinsard - 23/07/2021;T;8.85;1.0;1.32;13.1;13155.0;9.6;4.0;60.1;4.7;152.4;0.3;8161.9;8161.9;7091.0;34416.0;29900.6;258.39;1627047444.0;;;;;;;;;;;;;5.586207134060083;48.77859054124799
2799;Boulinsard - 23/07/2021;T;8.85;1.0;1.28;13.0;13155.0;9.5;4.0;68.6;4.7;147.3;0.3;8354.8;8354.8;7266.2;34092.0;29649.8;258.46;1627047445.0;;;;;;;;;;;;;5.586216666873594;48.77858082216842
2800;Boulinsard - 23/07/2021;T;8.85;1.0;1.36;13.0;9152.0;9.6;4.0;69.2;4.8;150.4;0.3;7974.7;7974.7;6941.1;34560.0;30081.0;258.57;1627047446.0;;;;;;;;;;;;;5.586225839958295;48.77857015488378
2801;Boulinsard - 23/07/2021;T;8.85;1.0;1.33;12.9;9206.0;10.5;4.0;78.4;5.0;150.5;0.3;8900.4;8900.4;7750.5;37692.0;32822.2;258.6;1627047447.0;;;;;;;;;;;;;5.5862348331785885;48.77855984317315
2802;Boulinsard - 23/07/2021;T;8.85;1.0;1.3;12.9;9300.0;10.5;4.0;78.8;5.0;151.0;0.3;9138.0;9138.0;7956.4;37692.0;32818.4;258.63;1627047448.0;;;;;;;;;;;;;5.586243286805664;48.77854964998584
2803;Boulinsard - 23/07/2021;T;8.85;1.0;1.32;12.9;8855.0;9.8;4.0;78.3;4.7;148.7;0.3;8372.7;8372.7;7291.8;35208.0;30662.6;258.72;1627047449.0;;;;;;;;;;;;;5.586252639754771;48.778539456796466
2804;Boulinsard - 23/07/2021;T;8.85;1.0;1.33;12.9;9642.0;10.9;4.0;82.6;4.8;149.1;0.3;9271.8;9271.8;8077.6;39348.0;34280.0;258.8;1627047450.0;;;;;;;;;;;;;5.586261992703876;48.77852914507952
2805;Boulinsard - 23/07/2021;T;8.85;1.0;1.35;12.9;9448.0;10.9;4.0;79.7;4.8;148.9;0.3;9089.8;9089.8;7919.9;39096.0;34064.3;258.87;1627047451.0;;;;;;;;;;;;;5.586271525517388;48.778518833360465
2806;Boulinsard - 23/07/2021;T;8.85;1.0;1.34;12.9;9178.0;10.7;4.0;86.6;4.9;149.1;0.3;9056.3;9056.3;7888.1;38592.0;33613.6;258.95;1627047452.0;;;;;;;;;;;;;5.586280878466494;48.77850852163928
2807;Boulinsard - 23/07/2021;T;8.85;1.0;1.33;12.9;9025.0;10.5;4.0;87.5;4.8;149.8;0.3;8937.3;8937.3;7783.5;37836.0;32951.4;259.02;1627047453.0;;;;;;;;;;;;;5.586290051551193;48.77849809139043
2808;Boulinsard - 23/07/2021;T;8.85;1.0;1.34;12.9;9025.0;10.3;4.0;84.0;4.8;149.3;0.3;8662.0;8662.0;7545.4;36936.0;32174.9;259.11;1627047454.0;;;;;;;;;;;;;5.5862994045002985;48.77848777966499
2809;Boulinsard - 23/07/2021;T;8.85;1.0;1.35;13.0;8129.0;9.6;4.0;85.0;4.9;148.5;0.3;8068.3;8068.3;7021.0;34560.0;30074.1;259.18;1627047455.0;;;;;;;;;;;;;5.58630893731381;48.77847746793743
2810;Boulinsard - 23/07/2021;T;8.85;1.0;1.34;13.1;7868.0;9.3;4.0;84.6;4.7;148.9;0.3;7876.1;7876.1;6846.7;33624.0;29229.3;259.29;1627047456.0;;;;;;;;;;;;;5.586318470127321;48.77846715620775
2811;Boulinsard - 23/07/2021;T;8.85;1.0;1.32;13.1;8636.0;10.1;4.0;85.2;4.9;149.6;0.3;8637.5;8637.5;7510.3;36324.0;31583.7;259.39;1627047457.0;;;;;;;;;;;;;5.586327463347616;48.778456963001624
2812;Boulinsard - 23/07/2021;T;8.85;1.0;1.32;13.0;8670.0;10.2;4.0;86.6;4.8;149.0;0.3;8675.7;8675.7;7547.0;36540.0;31786.1;259.48;1627047458.0;;;;;;;;;;;;;5.586336816296722;48.778446769793426
2813;Boulinsard - 23/07/2021;T;8.85;1.0;1.34;13.0;8675.0;10.3;4.0;84.4;4.9;149.0;0.3;8675.3;8675.3;7550.1;37008.0;32208.1;259.56;1627047459.0;;;;;;;;;;;;;5.586346169245828;48.77843633953173
2814;Boulinsard - 23/07/2021;T;8.85;1.0;1.35;12.9;8662.0;10.3;4.0;83.6;4.9;149.2;0.3;8663.4;8663.4;7545.8;37260.0;32453.5;259.63;1627047460.0;;;;;;;;;;;;;5.586355702059339;48.77842590926787
2815;Boulinsard - 23/07/2021;T;8.85;1.0;1.33;12.8;8964.0;10.5;4.0;87.0;4.8;149.2;0.3;8962.7;8962.7;7812.8;37980.0;33107.2;259.71;1627047461.0;;;;;;;;;;;;;5.586364875144039;48.77841571605337
2816;Boulinsard - 23/07/2021;T;8.85;1.0;1.37;12.8;8482.0;10.3;4.0;89.0;5.0;149.6;0.3;8480.7;8480.7;7396.1;36972.0;32243.3;259.8;1627047462.0;;;;;;;;;;;;;5.58637440795755;48.778405048733646
2817;Boulinsard - 23/07/2021;T;8.85;1.0;1.4;12.8;7892.0;9.8;4.0;83.0;5.0;149.0;0.3;7891.2;7891.2;6881.9;35136.0;30642.1;259.86;1627047463.0;;;;;;;;;;;;;5.586384300499874;48.77839426288585
2818;Boulinsard - 23/07/2021;T;8.85;1.0;1.39;12.8;8112.0;10.0;4.0;85.0;5.0;149.3;0.3;8106.7;8106.7;7069.1;35928.0;31329.2;259.94;1627047464.0;;;;;;;;;;;;;5.586394013177791;48.778383477035725
2819;Boulinsard - 23/07/2021;T;8.85;1.0;1.36;12.8;8672.0;10.5;4.0;85.6;4.9;149.0;0.3;8672.0;8672.0;7561.1;37656.0;32832.3;260.03;1627047465.0;;;;;;;;;;;;;5.586403545991302;48.77837304676088
2820;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;8672.0;10.3;4.0;82.4;5.0;148.8;0.3;8468.5;8468.5;7382.0;37116.0;32354.0;260.12;1627047466.0;;;;;;;;;;;;;5.586413258669221;48.77836249795798
2821;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;7973.0;9.8;4.0;81.2;5.0;149.3;0.3;7970.0;7970.0;6948.3;35100.0;30600.2;260.2;1627047467.0;;;;;;;;;;;;;5.586422791482732;48.77835171210104
2822;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;9218.0;11.3;4.0;84.7;5.1;149.9;0.3;9221.5;9221.5;8042.0;40644.0;35445.6;260.27;1627047468.0;;;;;;;;;;;;;5.586432324296243;48.778340926241775
2823;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;8409.0;10.3;4.0;84.0;5.0;148.0;0.3;8405.8;8405.8;7332.4;37044.0;32313.5;260.38;1627047469.0;;;;;;;;;;;;;5.586442396702973;48.77833037743212
2824;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;7792.0;9.5;4.0;85.2;5.0;149.4;0.3;7801.9;7801.9;6806.4;34344.0;29961.7;260.47;1627047470.0;;;;;;;;;;;;;5.586451929516484;48.778319710094266
2825;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;8186.0;10.0;4.0;82.9;5.0;148.5;0.3;8185.9;8185.9;7140.6;36072.0;31465.6;260.54;1627047471.0;;;;;;;;;;;;;5.586461822058808;48.778309161280156
2826;Boulinsard - 23/07/2021;T;8.85;1.0;1.39;12.8;8140.0;10.0;4.0;82.1;4.9;148.7;0.3;8137.7;8137.7;7096.1;35928.0;31329.2;260.64;1627047472.0;;;;;;;;;;;;;5.586471534736725;48.77829849393779
2827;Boulinsard - 23/07/2021;T;8.85;1.0;1.39;12.8;8004.0;9.8;4.0;81.8;5.0;149.9;0.3;7999.7;7999.7;6976.5;35424.0;30893.3;260.72;1627047473.0;;;;;;;;;;;;;5.5864810675502365;48.778287708067104
2828;Boulinsard - 23/07/2021;T;8.85;1.0;1.38;12.8;8362.0;10.2;4.0;83.5;4.9;149.0;0.3;8354.1;8354.1;7287.3;36648.0;31968.1;260.82;1627047474.0;;;;;;;;;;;;;5.5864907802281545;48.77827704072017
2829;Boulinsard - 23/07/2021;T;8.85;1.0;1.37;12.7;8274.0;10.0;4.0;82.7;5.0;149.1;0.3;8265.2;8265.2;7212.2;36000.0;31413.6;260.91;1627047475.0;;;;;;;;;;;;;5.586500313041665;48.77826649189709
2830;Boulinsard - 23/07/2021;T;8.85;1.0;1.39;12.7;7378.0;9.0;4.0;80.0;5.0;149.0;0.3;7374.3;7374.3;6434.8;32580.0;28429.3;261.0;1627047476.0;;;;;;;;;;;;;5.586510205583989;48.77825582454566
